단어,개수
돌파할,10
2200포인트(P)대로,1
열었던,1
소폭이지만,2
우상향하며,1
상황이다.,21
연방준비제도(Fed·연준)의,54
지수의,44
발목을,10
잡는,4
"요소지만,",1
기업이,33
다졌다는,1
강조하고,1
그래픽=손민균,2
조선비즈가,1
증권사(IBK투자·KB·NH투자·SK·교보·다올투자·메리츠·미래에셋·삼성·신영·신한투자·이베스트·키움·하나·한국투자·한화투자·현대차증권),1
리서치센터를,1
설문한,1
내다보는,2
"2140,",1
2920인,1
2140서,1
오간다,1
제시한,23
KB증권은,22
회복으로,4
반등할,11
점쳤다.,1
김동원·김상훈,2
KB증권,32
리서치본부장은,6
“하반기,14
강세로,25
수급도,9
기대된다”고,4
설명했다.이들은,1
경기와,10
은행권에,1
남아있다는,1
상승의,12
장애물이라고,1
지목했다.,3
스탠더드앤드푸어스(S&amp;P)글로벌이,1
집계한,18
구매관리자지수(PMI)는,8
46.3으로,4
수준을,33
실리콘밸리은행(SVB)이,1
파산하면서,2
시그니처은행,1
지역,7
연쇄,2
"파산했는데,",1
이후로도,1
안심할,1
없다고,11
봤다.반면,1
지수인,4
2140을,1
다올투자증권이었다.,1
다올투자증권은,1
"인상,",5
둔화,78
중에,8
적체된,1
요인들이,2
하반기에,46
가시화될,1
봤다.이와,1
김현,1
다올투자증권,4
“하방,1
확인에도,1
불구하고,46
탄력적인,4
사이클,17
쉽지,19
않다”며,6
“신용,2
리스크가,21
부각될,4
센터장은,15
“미국,43
밸류체인에,2
편입되고,2
점에서,42
기대되는,27
확장,6
2690까지,1
살아나,1
리서치센터는,2
실적의,6
턴어라운드를,2
꼽았다.,30
‘실적,1
쇼크’를,1
확인한,1
들어서는,13
반등하지,3
않겠냐는,2
“3분기,4
저점을,36
통과할,6
것”이라고,115
진단했다.,29
인천광역시,1
연수구,1
인천신항에서,1
컨테이너,1
하역작업이,1
있다./뉴스1,7
한국거래소와,5
한국상장회사협의회에,1
12월,17
결산,1
622곳의,1
매출(연결,1
기준)은,1
새,10
5.7%,3
697조3744억원을,1
성장이었다.,1
52.8%,1
감소한,12
25조1657억원에,1
순이익도,4
57.7%,1
18조8424억원을,1
영업이익률은,1
3.6%로,1
1분기(8.1%)의,1
절반,9
수준에도,1
못,33
미쳤다.곧,1
발표될,25
실적에,20
전망치는,29
기존보다,3
후퇴했다.,7
바닥론에,2
힘이,22
실리는,2
배경이다.,3
금융정보,1
제공업체,1
에프앤가이드에,15
유가증권시장,80
추정,5
매출액은,7
"633조4977억원,",1
영업이익,39
27조8638억원이다.,1
5월에,4
수치보다,1
매출액과,2
0.35%,6
수준이다.오태동,1
리서티센터장은,1
1분기를,1
저점으로,3
턴어라운드한다는,1
관점에서,27
방향성은,3
우상향할,6
“인공지능(AI),1
수혜업종인,1
했다.또,1
요인은,4
회복이다.,1
황승택,1
“3분기는,1
속도가,28
진행될,38
국면”이라며,1
“달러,2
약세와,15
상승률이,37
높게,19
형성될,4
크다”고,7
연구원,10
“중국의,6
경제협력개발기구(OECD),5
경기선행지수가,7
그쳐,2
영향,20
제한적일,16
리서치센터가,1
주목한,4
가능성이다.,1
예고한,4
상태다.,21
21일(현지시간),8
하원,44
금융서비스위원회,5
청문회에서,6
위원,14
대다수가,11
2번의,4
생각하는,3
좋은,30
예측”이라고,1
“입수되는,1
데이터를,7
답했다.,1
의장/연합뉴스,1
한화증권과,1
SK증권은,12
리스크로,3
최도연,1
SK증권,18
하방,64
리스크는,10
경제가,11
약해질,10
부담”이라고,7
했다.다만,2
자이언트스텝(한,1
번에,1
0.75%포인트,1
인상)을,2
내디뎠던,1
과거와,2
연말까지의,1
폭은,16
크지,33
전망이다.,60
연준은,30
기준금리를,103
5.0~5.25%로,2
동결하면서,3
5.6%라고,1
발표했다.,19
최,11
둔화하더라도,2
강도는,7
시,44
낙폭도,2
했다.윤창용,1
“물가,2
지속과,5
재점화로,1
주가수익비율(PER)이,14
확대되며,33
2300까지,1
내다봤다.국내,1
대출,16
연체율이,4
리스크다.,1
국회,2
기획재정위원회,1
소속,9
양경숙,1
더불어민주당,1
의원실에,1
빚을,4
갚지,3
못하는,4
자영업자,2
연체율은,1
1.00%로,1
직전,44
분기(0.65%)보다,1
0.35%포인트,1
2015년,6
8년,7
수치다.,18
연체율에,1
규모도,8
1033조7000억원이다.신중호,1
이베스트투자증권,13
“가장,1
한국의,18
리스크”라며,1
“가계대출,1
수준인,8
모드로,2
지출,3
기여도가,2
장기적인,8
추세에,9
돌입했다”고,1
손실네이버·카카오,1
공략했지만,1
손실,4
"확대외국인·기관,",1
고전했지만,1
"선방현대차,",1
두산밥캣,3
실적개선주,1
두각[이데일리,1
김응태,21
확산하며,9
숨고르기에,8
성적표를,2
받았다.,12
마이너스(-),1
구간에,16
진입했다.,11
마이너스였지만,1
덕에,10
선방했다.,2
증시…개미,1
‘전패’28일,1
이달(6월1~28일),1
2564.19로,6
마감해,11
"말(5월31일,",1
2577.12),1
12.93포인트(0.5%),1
10.03포인트(1.2%),1
롤러코스터,1
초만,3
해도,18
챗(Chat)GPT,1
확산을,2
토대로,4
뒤이어,4
소재주가,4
두각을,8
재료,22
부재에,4
물량이,34
증가하며,3
21일,70
기점으로,8
2600선이,33
무너진,2
위축되고,3
2번,8
시사하며,5
위험자산,18
선호,27
꺾였기,1
이미나,2
기자]지지부진한,1
저조한,3
성적을,2
거뒀다.,8
개인의,30
평균손익률은,1
-5.5%를,1
봤다.,49
1위와,5
3위는,4
"NAVER(035420)(네이버),",1
카카오(035720)로,1
정보기술(IT)주였다.,1
네이버의,4
평균매수가격(순매수,1
거래대금/순매수,1
거래량)은,1
19만2516원으로,1
종가(18만4800원),1
4.0%,13
카카오의,5
손실률은,5
-5.6%였다.,1
네이버와,6
한국형,2
챗봇,1
출시라는,1
호재에도,1
강화,7
낙폭이,62
2위는,8
소재주인,4
엘앤에프(066970)로,1
-6.7%에,1
달했다.,13
5위도,1
관련주인,5
SK이노베이션(096770)이었다.,1
SK이노베이션의,1
평균매수가격,2
17만1019원과,1
종가(16만700원)를,1
비교하면,39
6.0%,1
SK이노베이션은,2
1조원1800억원,1
유상증자를,10
추진하면서,1
하락이,15
심화한,1
4위,2
셀트리온(068270)으로,1
-5.1%였다.,1
"‘현대차’,",1
‘두산밥캣’,1
선방외국인도,1
평균손익률이,2
-2.0%로,1
"봤지만,",1
2개만,1
수익권에,1
삼성전자(005930)였다.,1
평균매수가격은,2
7만2037원으로,1
종가(7만2700원),1
0.9%,4
3위를,2
"기록했는데,",3
높았다.,19
차량,1
모멘텀이,36
기대되며,3
현대차를,4
해석된다.,7
이재일,1
유진투자증권,15
“현대차는,1
번의,9
수익성,14
업그레이드에,1
표명함에,1
기반의,1
분석했다.반면,1
원전주인,1
두산에너빌리티(034020)는,4
종목으로,40
분류됐다.,3
평균매수가격(1만8313원)을,1
종가(1만8000원),1
비교,12
1.7%,4
4위와,1
5위는,1
"포스코퓨처엠(003670),",6
코스모신소재(005070)가,1
차지했다.,11
포스코퓨처엠의,2
-11.2%로,1
"저조했으며,",1
코스모신소재도,2
-0.1%의,1
손실률을,1
-0.9%로,1
나은,4
미용의료기기,3
루트로닉(085370)이었다.,1
3만6227원으로,1
3만6350원,1
5위를,7
두산밥캣(241560)의,1
수익률은,17
2.7%로,3
기계주에,1
속하는,4
두산밥캣은,2
북미,12
인프라,16
예상되고,10
정동익,2
확대와,9
"배터리,",1
"전기차,",2
확대를,8
위한,89
산업설비,1
배경으로,9
작용,6
중”이라고,1
분석했다.이와,1
2·3·4위,1
POSCO홀딩스(005490)로,1
-1.5%였다.,1
하이브(352820)로,1
29만8746원과,1
종가(28만5000원),1
-4.6%,1
본,7
4위인,1
-1.2%의,1
띄워져,37
연합뉴스,19
거세지면서,1
코스피도,21
박스권에,7
갇힌,3
중앙은행의,36
경계심이,14
조정에,14
돌입할,3
나온다.28일,2
들어(1~28일),1
유가증권시장에서만,4
7600억원,1
하루만,2
3987억원어치를,3
쏟아냈다.,3
"3010억원,",2
569억원을,2
방어에,12
나섰지만,6
역부족이었다.,3
뉴욕증시,30
호조에도,1
코스피(-0.67%)와,1
코스닥(-0.82%),1
약보합에,3
그친,2
이유다.,6
선물,65
1조5000억원어치를,1
팔아치웠다.지난,1
22일까지,3
1600억원,2
우위였던,3
일주일도,1
안돼,1
다섯,13
급증했다.,6
1~5월,4
15조5650억원을,1
견인했던,8
것과는,6
대조되는,1
모습이다.연방준비제도(연준·Fed)가,1
정례회의에서,20
정책금리를,8
풀이된다.외국인,1
이탈에,1
현실화,2
"""상반기",5
상승세에,10
줬던,2
약화되고,2
"""외국인은",7
환산,5
코스피를,27
고려했을,9
어려워진,7
"상황이며,",1
진단했다.연초,1
2225.67포인트로,1
시작해,26
2641.16(9일)포인트로,1
연중,129
최고점까지,1
상태다.김유미,1
금융시장은,6
월말,2
이전까지,1
통화정책을,8
둘러싼,39
불확실성이,59
"것""이라면서",11
"""연준이",8
인상의,2
열어두는,10
고금리,5
장기화에,1
부진과,10
부족에,1
자극하면서,1
위험자산의,1
탄력은,1
주춤해질,1
전망했다.하반기,1
향방은,3
변수의,3
해결,3
여부에,10
달렸다는,1
분석도,23
나온다.박상현,1
하이투자증권,17
재고,10
감소폭과,1
국내증시와,1
경기는,10
증시와,22
경기에도,1
시사하는,7
바가,1
클,6
"""여기에",7
지표와,8
물가지표,5
국채금리의,1
"폭,",1
무엇보다,6
"추가부양책,",1
재정부양책,1
부양강도는,1
교착,1
상태에,5
빠져있는,2
돌파구,1
역할을,31
설명했다.또,1
중후반,1
이후에는,5
대중국,11
전략에,2
기반한,2
미-중,3
갈등이,5
봉합수순에,1
접어들지,1
여부도,3
주목할만한,1
관전,8
포인트로,12
↑하나증권,1
7년,6
딜,2
주관공모,1
물량,12
구주,5
매출,25
우려도,28
넥스틸이,14
IPO,33
지목되면서,1
커지고,61
게티이미지뱅크][이코노미스트,3
마켓in,7
홍다원,6
예비,38
심사를,41
통과하면서,22
공백이,8
깨질,1
하나증권이,4
주관하는,1
딜인,2
집중되고,11
기업공개(IPO),14
넥스틸,12
흥행,8
여부가,16
중요한,29
걸림돌이,6
유가증권시장본부는,14
23일,81
넥스틸의,20
상장예비심사를,17
승인했다.,3
거래소가,5
19일,107
접수한지,1
여만이다.,2
증권신고서를,10
제출하고,8
작업을,3
마무리하면,2
상장사가,2
회사는,14
리츠(REITs·부동산투자회사)와,2
이전상장(SK오션플랜트)을,1
바이오노트가,3
마지막이다.,4
1990년,14
설립된,8
넥스틸은,18
강관,12
영위하는,7
회사다.,7
원유나,1
천연가스를,1
수송하는,1
"유정관,",1
송유관,1
강관을,2
재가공하고,1
유통한다.,1
주관사는,5
하나증권이다.,2
하나증권은,8
지아이이노베이션을,1
주관한,1
이렇다,1
트랙,1
레코드를,2
쌓지,1
못한,19
주관은,3
ECM,2
1실이,1
맡고,2
1실은,1
예측에서,1
경쟁률(1869.47:1)을,1
이노시뮬레이션을,1
담당하는,1
IPO를,8
2016년,5
LS전선아시아,2
완료하게,1
된다.,13
하나증권을,1
주관사로,5
선정하고,1
밟아왔다.,1
주주,10
주주가,1
보유한,17
투자자에게,4
매각하는,2
방식이다.,1
사업에,1
사용되기보다는,1
주주의,2
몫으로,1
돌아갈,1
공모주,9
반감시킨다.,1
주주는,1
오너,2
일가인,1
박효정,2
회장과,2
그의,2
아들인,2
박영회,1
전무다.,1
이들은,2
71.58%의,3
지분을,23
보유하고,27
업력이,1
공모를,3
자본금을,1
회수할,2
700만,2
주를,8
공모할,4
예정이다.,37
예정,8
수는,22
2600만2000주다.,1
발행,9
2235만2000주라는,1
물량의,2
가까이가,2
매출로,3
구성될,1
얼마의,1
몸값을,11
인정받을,4
있을지도,1
관심사다.,2
투자은행(IB),11
업계에선,1
2000억원~4000억원,1
이상으로,9
사모투자펀드(PEF),1
운용사,4
아주IB투자는,1
465억원을,1
투자했다.,1
1000억원의,2
기업가치를,18
인정받았다.,4
하나증권도,1
넥스틸에,6
16억원을,6
투자하면서,6
2000억원으로,4
내면서,3
금액보다는,1
2022년,24
재무제표,3
"6684억원,",3
"1814억원,",2
당기순이익은,5
1359억원을,1
시장에선,35
넥스틸을,3
시작으로,17
‘대어급’,3
기업들이,40
입성하길,1
기대하고,11
지난해와,5
비교했을,4
건수는,3
비슷해도,1
규모가,26
김윤정,1
“여전히,2
소규모,1
위주로,34
이뤄지고,3
대어급,12
부재한,9
상태”라면서,1
“2분기,8
"에코프로머티리얼즈,",2
"두산로보틱스,",7
서울보증보험,5
비교적,15
예비심사,7
청구에,2
나서기,2
긍정적”이라고,4
보였다.코스피지수는,1
마감됐다.투자자별로는,1
587억,3
3019억원,1
3922억원,2
어치를,22
했다.업종별,3
"비금속(1.26%),",3
"보험업(1.04%),",1
운수창고(0.90%),1
유통업(0.19%)이,1
"화학(-2.89%),",3
"철강금속(-2.29%),",1
"건설업(-1.29%),",2
음식료(-1.18%),1
떨어졌다.기관은,1
SK하이닉스(000660)(419억원)를,1
"대한항공(003490)(196억원),",1
"현대모비스(012330)(171억원),",1
"현대위아(011210)(125억원),",1
"현대오토에버(307950)(111억원),",1
"HD현대인프라코어(99억원),",1
"HD현대건설기계(78억원),",1
"현대글로비스(66억원),",1
신한지주(63억원)등을,1
LG화학(051910)(579억원)와,1
"LG에너지솔루션(229억원),",1
"SK이노베이션(176억원),",1
"포스코퓨처엠(003670)(169억원),",1
"롯데케미칼(154억원),",1
"삼성SDI(107억원),",1
"셀트리온(96억원),",2
"PI첨단소재(90억원),",1
"효성첨단소재(67억원),",1
LG생활건강(53억원)등을,1
삼성전자(005930)(613억원)와,1
"기아(000270)(252억원),",1
"KB금융(105560)(178억원),",1
"삼성전자우(005935)(120억원),",1
"포스코퓨처엠(92억원),",1
"현대차(91억원),",1
"삼성생명(66억원),",1
"현대오토에버(64억원),",1
"포스코인터내셔널(58억원),",1
HD현대인프라코어(52억원)등을,1
LG화학(1242억원)를,1
"삼성SDI(569억원),",1
"POSCO홀딩스(375억원),",1
"LG에너지솔루션(367억원),",1
"NAVER(276억원),",1
"이수페타시스(214억원),",1
"S-Oil(207억원),",1
"SK이노베이션(198억원),",1
"SK하이닉스(173억원),",1
카카오(127억원)등을,1
마감했습니다.오늘(28일),2
외국인투자자의,1
4천억,5
순매도에,14
0.67%,11
2564.19에,16
마쳤습니다.코스닥,6
866.97에,12
달러화,6
30전을,6
[5시뉴스]뉴욕,1
반등세를,7
기록했지만,3
디커플링,1
현상을,5
양,11
연설을,5
관망,14
심리와,2
맞물리면서,6
현,18
끌어내렸습니다.,2
조정을,75
17.2포인트,1
2564.19포인트로,1
7.17포인트,1
866.97포인트로,1
마쳤습니다.투자,1
기록했습니다.시가총액,4
라면값,1
인하를,15
농심과,2
삼양식품,4
마쳤고,7
에스오일이,1
부진,33
연저점을,3
현대위아가,1
증권과,2
목표가,2
상향에,14
이어갔고,9
KG모빌리언스가,1
휴대전화,2
결제사,1
애플페이,5
서비스를,5
지원한다고,1
상한가를,21
하락률로,1
1307.3원에,9
오늘(28일),1
"17.20포인트,",1
"3,987억",1
"3,011억",1
568억,1
규제,16
이어가며,16
보입니다.,6
"7.17포인트,",1
"1,536억",1
"1,382억",1
355억,1
"1,307원",2
30전으로,3
마쳤습니다.미국의,1
위축되면서,1
영향이,28
컸습니다.코스닥지수도,1
끝냈습니다.외국인의,1
원-달러,16
"1,307.3원에",1
마감했습니다.원-엔,1
재정환율은,4
908.26원으로,1
2.79원,1
올랐습니다.※,1
'당신의,11
뉴스가,15
됩니다'[카카오톡],11
YTN,11
검색해,12
추가[전화],11
02-398-8585[메일],11
social@ytn.co.kr,11
내일의,6
전략,11
디자인기자미국이,1
대,10
강화한다는,4
투자심리도,10
얼어붙었다.,4
반등에도,5
2조원에,1
가까운,14
시즌,2
악화,6
변수도,1
하면서,15
조정장세가,1
17.2포인트(0.67%),1
발표에,15
온기가,7
퍼질거란,1
기대가,47
높았지만,6
관한,6
보도가,4
나오자,3
투지심리는,1
위축됐다.월스트리트저널,1
보도에,2
빠르면,2
다음달,6
초부터,11
엔비디아와,15
제조업체들이,1
허가를,1
않으면,5
중국을,5
국가에,2
AI(인공지능),7
칩을,5
배송하지,1
조치할,1
알려지자,1
엔비디아는,16
사장에서,1
급락하며,4
정규장,1
상승폭(3.05%)을,1
반납했다.,5
증시에선,13
출회됐다.,4
"3995억원,",1
"1502억원,",1
1조2770억원,1
선·현물,1
1조8267억원,1
어치의,2
보였다.시가총액,3
종목에서는,29
컸다.,21
LG화학과,4
"5.8%,",1
3.1%,3
POSCO홀딩스와,1
3~4%,2
대장주인,17
에코프로비엠은,25
"4.5%,",1
5.1%,1
5.3%,6
대형주들의,1
마쳤다.외국인의,1
1307.3원을,1
상승은,34
원화의,2
의미한다.김석환,2
밤,17
예정된,66
연방준비제도이사회,1
연설과,2
관망심리가,9
"확대됐다""며",8
"""중국",19
우려와,28
"하락했다""고",4
설명했다.미국의,1
조치로,2
소부장(소재·부품·장비),2
실적에도,1
부정적,9
미칠,24
류영호,1
"""과거",7
미국이,26
장비·반도체를,1
규제했던,1
사례를,13
제품에,1
통제가,2
이뤄지진,1
"않았다""며""하지만",1
라이센스,1
확보까지,1
필요한,17
영향은,17
피할,5
없을,19
분석했다.2분기,1
실적시즌과,1
"약화,",1
밸류에이션(실적,12
수준),7
요인도,4
악재다.,1
발표가,13
삼성전자의,27
영업손실을,1
어닝,8
커진,44
가능성으로,4
축소와,6
기조는,4
위축시키는,1
요인이다.노동길,2
과속,4
방지턱을,4
떠올리게,1
만드는,13
"""통화긴축",1
약화한다는,1
지지하는,7
"요소""라고",2
설명했다.그럼에도,1
추세는,6
분석이다.,33
노,10
12개월,45
선행,56
EPS(주당순이익)는,2
바닥,4
12%,19
반등해,10
중요,5
분기점을,4
"넘어섰다""며",1
3분기,52
연,33
고점에,1
도달할,6
"코스피·코스닥,",1
‘팔자’에,6
마감2차전지株,1
약세…에코프로·엘앤에프,1
5%↓,1
2560선에,1
2590선에,4
미끄러졌다.,5
2590.52에,6
17분을,2
전후로,6
반복했다.유가증권시장에서,1
역부족이었다.외국인은,1
나섰다.,15
1조5000억원이었다.코스피,1
혼조세였다.,7
879.61에,5
40분을,2
반전했다.코스닥시장에서도,1
투자자가,49
1536억원을,2
"팔아치웠고,",3
"1381억원,",2
355억원을,3
사들였다.코스닥,7
